LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ARG,CPI,TOT,AGRWTH,M,2020-06,42.75875,NA
ARG,CPI,TOT,AGRWTH,M,2020-07,42.39043,NA
ARG,CPI,TOT,AGRWTH,M,2020-08,40.67294,NA
ARG,CPI,TOT,AGRWTH,M,2020-09,36.62072,NA
ARG,CPI,TOT,AGRWTH,M,2020-10,37.23904,NA
ARG,CPI,TOT,AGRWTH,M,2020-11,35.79782,NA
ARG,CPI,TOT,AGRWTH,M,2020-12,36.14059,NA
ARG,CPI,TOT,AGRWTH,M,2021-01,38.53198,NA
ARG,CPI,TOT,AGRWTH,M,2021-02,40.65178,NA
ARG,CPI,TOT,AGRWTH,M,2021-03,42.64885,NA
ARG,CPI,TOT,AGRWTH,M,2021-04,46.28015,NA
ARG,CPI,TOT,AGRWTH,M,2021-05,48.84473,NA
ARG,CPI,TOT,AGRWTH,M,2021-06,50.20008,NA
ARG,CPI,TOT,AGRWTH,M,2021-07,51.76617,NA
ARG,CPI,TOT,AGRWTH,M,2021-08,51.42389,NA
ARG,CPI,TOT,AGRWTH,M,2021-09,52.47122,NA
ARG,CPI,TOT,AGRWTH,M,2021-10,52.11165,NA
ARG,CPI,TOT,AGRWTH,M,2021-11,51.18235,NA
ARG,CPI,TOT,AGRWTH,M,2021-12,50.94164,NA
ARG,CPI,TOT,AGRWTH,M,2022-01,50.69016,NA
ARG,CPI,TOT,AGRWTH,M,2022-02,52.31926,NA
ARG,CPI,TOT,AGRWTH,M,2022-03,55.10663,NA
ARG,CPI,TOT,AGRWTH,M,2022-04,58.03801,NA
ARG,CPI,TOT,AGRWTH,M,2022-05,60.67993,NA
ARG,CPI,TOT,AGRWTH,M,2022-06,63.98258,NA
ARG,CPI,TOT,AGRWTH,M,2022-07,71.00246,NA
ARG,CPI,TOT,AGRWTH,M,2022-08,78.51527,NA
AUT,CPI,TOT,AGRWTH,M,1959-01,-0.4016064,NA
AUT,CPI,TOT,AGRWTH,M,1959-02,-0.501002,NA
AUT,CPI,TOT,AGRWTH,M,1959-03,-0.4012036,NA
AUT,CPI,TOT,AGRWTH,M,1959-04,-1.283317,NA
AUT,CPI,TOT,AGRWTH,M,1959-05,-1.851852,NA
AUT,CPI,TOT,AGRWTH,M,1959-06,0.6822612,NA
AUT,CPI,TOT,AGRWTH,M,1959-07,1.99005,NA
AUT,CPI,TOT,AGRWTH,M,1959-08,2.215508,NA
AUT,CPI,TOT,AGRWTH,M,1959-09,2.947155,NA
AUT,CPI,TOT,AGRWTH,M,1959-10,2.84264,NA
AUT,CPI,TOT,AGRWTH,M,1959-11,3.538928,NA
AUT,CPI,TOT,AGRWTH,M,1959-12,3.340081,NA
AUT,CPI,TOT,AGRWTH,M,1960-01,2.923387,NA
AUT,CPI,TOT,AGRWTH,M,1960-02,2.920443,NA
AUT,CPI,TOT,AGRWTH,M,1960-03,3.121853,NA
AUT,CPI,TOT,AGRWTH,M,1960-04,2.9,NA
AUT,CPI,TOT,AGRWTH,M,1960-05,2.979146,NA
AUT,CPI,TOT,AGRWTH,M,1960-06,1.06486,NA
AUT,CPI,TOT,AGRWTH,M,1960-07,1.756098,NA
AUT,CPI,TOT,AGRWTH,M,1960-08,2.167488,NA
AUT,CPI,TOT,AGRWTH,M,1960-09,1.382034,NA
AUT,CPI,TOT,AGRWTH,M,1960-10,1.085883,NA
AUT,CPI,TOT,AGRWTH,M,1960-11,0.390625,NA
AUT,CPI,TOT,AGRWTH,M,1960-12,0.7835456,NA
AUT,CPI,TOT,AGRWTH,M,1961-01,2.056807,NA
AUT,CPI,TOT,AGRWTH,M,1961-02,2.446184,NA
AUT,CPI,TOT,AGRWTH,M,1961-03,2.34375,NA
AUT,CPI,TOT,AGRWTH,M,1961-04,2.429543,NA
AUT,CPI,TOT,AGRWTH,M,1961-05,2.217936,NA
AUT,CPI,TOT,AGRWTH,M,1961-06,3.735632,NA
AUT,CPI,TOT,AGRWTH,M,1961-07,3.643337,NA
AUT,CPI,TOT,AGRWTH,M,1961-08,3.760849,NA
AUT,CPI,TOT,AGRWTH,M,1961-09,4.381694,NA
AUT,CPI,TOT,AGRWTH,M,1961-10,4.785156,NA
AUT,CPI,TOT,AGRWTH,M,1961-11,5.350194,NA
AUT,CPI,TOT,AGRWTH,M,1961-12,5.344995,NA
AUT,CPI,TOT,AGRWTH,M,1962-01,4.894434,NA
AUT,CPI,TOT,AGRWTH,M,1962-02,4.489016,NA
AUT,CPI,TOT,AGRWTH,M,1962-03,4.961832,NA
AUT,CPI,TOT,AGRWTH,M,1962-04,5.97723,NA
AUT,CPI,TOT,AGRWTH,M,1962-05,6.509434,NA
AUT,CPI,TOT,AGRWTH,M,1962-06,6.278855,NA
AUT,CPI,TOT,AGRWTH,M,1962-07,4.625347,NA
AUT,CPI,TOT,AGRWTH,M,1962-08,3.345725,NA
AUT,CPI,TOT,AGRWTH,M,1962-09,3.91791,NA
AUT,CPI,TOT,AGRWTH,M,1962-10,3.168686,NA
AUT,CPI,TOT,AGRWTH,M,1962-11,2.216067,NA
AUT,CPI,TOT,AGRWTH,M,1962-12,2.306273,NA
AUT,CPI,TOT,AGRWTH,M,1963-01,2.470265,NA
AUT,CPI,TOT,AGRWTH,M,1963-02,3.656307,NA
AUT,CPI,TOT,AGRWTH,M,1963-03,3.363636,NA
AUT,CPI,TOT,AGRWTH,M,1963-04,2.238138,NA
AUT,CPI,TOT,AGRWTH,M,1963-05,1.682905,NA
AUT,CPI,TOT,AGRWTH,M,1963-06,1.390096,NA
AUT,CPI,TOT,AGRWTH,M,1963-07,1.768347,NA
AUT,CPI,TOT,AGRWTH,M,1963-08,1.888489,NA
AUT,CPI,TOT,AGRWTH,M,1963-09,2.872531,NA
AUT,CPI,TOT,AGRWTH,M,1963-10,2.890696,NA
AUT,CPI,TOT,AGRWTH,M,1963-11,4.155375,NA
AUT,CPI,TOT,AGRWTH,M,1963-12,4.238052,NA
AUT,CPI,TOT,AGRWTH,M,1964-01,4.285714,NA
AUT,CPI,TOT,AGRWTH,M,1964-02,3.262787,NA
AUT,CPI,TOT,AGRWTH,M,1964-03,2.902375,NA
AUT,CPI,TOT,AGRWTH,M,1964-04,3.064799,NA
AUT,CPI,TOT,AGRWTH,M,1964-05,3.484321,NA
AUT,CPI,TOT,AGRWTH,M,1964-06,3.427592,NA
AUT,CPI,TOT,AGRWTH,M,1964-07,5.386621,NA
AUT,CPI,TOT,AGRWTH,M,1964-08,5.207414,NA
AUT,CPI,TOT,AGRWTH,M,1964-09,3.926702,NA
AUT,CPI,TOT,AGRWTH,M,1964-10,4.302019,NA
AUT,CPI,TOT,AGRWTH,M,1964-11,3.729402,NA
AUT,CPI,TOT,AGRWTH,M,1964-12,3.460208,NA
AUT,CPI,TOT,AGRWTH,M,1965-01,2.910959,NA
AUT,CPI,TOT,AGRWTH,M,1965-02,2.391119,NA
AUT,CPI,TOT,AGRWTH,M,1965-03,3.076923,NA
AUT,CPI,TOT,AGRWTH,M,1965-04,3.398471,NA
AUT,CPI,TOT,AGRWTH,M,1965-05,5.13468,NA
AUT,CPI,TOT,AGRWTH,M,1965-06,8.782104,NA
AUT,CPI,TOT,AGRWTH,M,1965-07,5.688376,NA
AUT,CPI,TOT,AGRWTH,M,1965-08,5.956376,NA
AUT,CPI,TOT,AGRWTH,M,1965-09,5.541562,NA
AUT,CPI,TOT,AGRWTH,M,1965-10,4.79798,NA
AUT,CPI,TOT,AGRWTH,M,1965-11,5.267559,NA
AUT,CPI,TOT,AGRWTH,M,1965-12,6.020067,NA
AUT,CPI,TOT,AGRWTH,M,1966-01,4.991681,NA
AUT,CPI,TOT,AGRWTH,M,1966-02,4.936068,NA
AUT,CPI,TOT,AGRWTH,M,1966-03,4.221499,NA
AUT,CPI,TOT,AGRWTH,M,1966-04,3.593084,NA
AUT,CPI,TOT,AGRWTH,M,1966-05,0.8371191,NA
AUT,CPI,TOT,AGRWTH,M,1966-06,-3.39978,NA
AUT,CPI,TOT,AGRWTH,M,1966-07,-1.063894,NA
AUT,CPI,TOT,AGRWTH,M,1966-08,1.230271,NA
AUT,CPI,TOT,AGRWTH,M,1966-09,1.915883,NA
AUT,CPI,TOT,AGRWTH,M,1966-10,3.40912,NA
AUT,CPI,TOT,AGRWTH,M,1966-11,2.76445,NA
AUT,CPI,TOT,AGRWTH,M,1966-12,1.934721,NA
AUT,CPI,TOT,AGRWTH,M,1967-01,4.133062,NA
AUT,CPI,TOT,AGRWTH,M,1967-02,4.347826,NA
AUT,CPI,TOT,AGRWTH,M,1967-03,4.149799,NA
AUT,CPI,TOT,AGRWTH,M,1967-04,3.935418,NA
AUT,CPI,TOT,AGRWTH,M,1967-05,4.545457,NA
AUT,CPI,TOT,AGRWTH,M,1967-06,3.610831,NA
AUT,CPI,TOT,AGRWTH,M,1967-07,4.312939,NA
AUT,CPI,TOT,AGRWTH,M,1967-08,3.681589,NA
AUT,CPI,TOT,AGRWTH,M,1967-09,4.170805,NA
AUT,CPI,TOT,AGRWTH,M,1967-10,3.853754,NA
AUT,CPI,TOT,AGRWTH,M,1967-11,3.343166,NA
AUT,CPI,TOT,AGRWTH,M,1967-12,3.641733,NA
AUT,CPI,TOT,AGRWTH,M,1968-01,2.032916,NA
AUT,CPI,TOT,AGRWTH,M,1968-02,2.42248,NA
AUT,CPI,TOT,AGRWTH,M,1968-03,3.109813,NA
AUT,CPI,TOT,AGRWTH,M,1968-04,3.009707,NA
AUT,CPI,TOT,AGRWTH,M,1968-05,2.222223,NA
AUT,CPI,TOT,AGRWTH,M,1968-06,3.097775,NA
AUT,CPI,TOT,AGRWTH,M,1968-07,2.692308,NA
AUT,CPI,TOT,AGRWTH,M,1968-08,2.97505,NA
AUT,CPI,TOT,AGRWTH,M,1968-09,2.383221,NA
AUT,CPI,TOT,AGRWTH,M,1968-10,3.04472,NA
AUT,CPI,TOT,AGRWTH,M,1968-11,3.139867,NA
AUT,CPI,TOT,AGRWTH,M,1968-12,3.038934,NA
AUT,CPI,TOT,AGRWTH,M,1969-01,3.320682,NA
AUT,CPI,TOT,AGRWTH,M,1969-02,3.027437,NA
AUT,CPI,TOT,AGRWTH,M,1969-03,2.63902,NA
AUT,CPI,TOT,AGRWTH,M,1969-04,3.016024,NA
AUT,CPI,TOT,AGRWTH,M,1969-05,3.308127,NA
AUT,CPI,TOT,AGRWTH,M,1969-06,3.286384,NA
AUT,CPI,TOT,AGRWTH,M,1969-07,3.651685,NA
AUT,CPI,TOT,AGRWTH,M,1969-08,3.07549,NA
AUT,CPI,TOT,AGRWTH,M,1969-09,2.979517,NA
AUT,CPI,TOT,AGRWTH,M,1969-10,2.493076,NA
AUT,CPI,TOT,AGRWTH,M,1969-11,2.767527,NA
AUT,CPI,TOT,AGRWTH,M,1969-12,3.410139,NA
AUT,CPI,TOT,AGRWTH,M,1970-01,3.85675,NA
AUT,CPI,TOT,AGRWTH,M,1970-02,3.764923,NA
AUT,CPI,TOT,AGRWTH,M,1970-03,3.85675,NA
AUT,CPI,TOT,AGRWTH,M,1970-04,3.751145,NA
AUT,CPI,TOT,AGRWTH,M,1970-05,4.208601,NA
AUT,CPI,TOT,AGRWTH,M,1970-06,4.636365,NA
AUT,CPI,TOT,AGRWTH,M,1970-07,4.607047,NA
AUT,CPI,TOT,AGRWTH,M,1970-08,4.611209,NA
AUT,CPI,TOT,AGRWTH,M,1970-09,4.792043,NA
AUT,CPI,TOT,AGRWTH,M,1970-10,4.864864,NA
AUT,CPI,TOT,AGRWTH,M,1970-11,4.847399,NA
AUT,CPI,TOT,AGRWTH,M,1970-12,4.634582,NA
AUT,CPI,TOT,AGRWTH,M,1971-01,4.155615,NA
AUT,CPI,TOT,AGRWTH,M,1971-02,4.424777,NA
AUT,CPI,TOT,AGRWTH,M,1971-03,4.420865,NA
AUT,CPI,TOT,AGRWTH,M,1971-04,4.761904,NA
AUT,CPI,TOT,AGRWTH,M,1971-05,4.214223,NA
AUT,CPI,TOT,AGRWTH,M,1971-06,4.257167,NA
AUT,CPI,TOT,AGRWTH,M,1971-07,4.404143,NA
AUT,CPI,TOT,AGRWTH,M,1971-08,5.185827,NA
AUT,CPI,TOT,AGRWTH,M,1971-09,5.349439,NA
AUT,CPI,TOT,AGRWTH,M,1971-10,5.32646,NA
AUT,CPI,TOT,AGRWTH,M,1971-11,5.051369,NA
AUT,CPI,TOT,AGRWTH,M,1971-12,4.855196,NA
AUT,CPI,TOT,AGRWTH,M,1972-01,5.348047,NA
AUT,CPI,TOT,AGRWTH,M,1972-02,5.677966,NA
AUT,CPI,TOT,AGRWTH,M,1972-03,6.181205,NA
AUT,CPI,TOT,AGRWTH,M,1972-04,5.63973,NA
AUT,CPI,TOT,AGRWTH,M,1972-05,5.981466,NA
AUT,CPI,TOT,AGRWTH,M,1972-06,6.500002,NA
AUT,CPI,TOT,AGRWTH,M,1972-07,6.120762,NA
AUT,CPI,TOT,AGRWTH,M,1972-08,6.244864,NA
AUT,CPI,TOT,AGRWTH,M,1972-09,6.388206,NA
AUT,CPI,TOT,AGRWTH,M,1972-10,7.014682,NA
AUT,CPI,TOT,AGRWTH,M,1972-11,7.416463,NA
AUT,CPI,TOT,AGRWTH,M,1972-12,7.636069,NA
AUT,CPI,TOT,AGRWTH,M,1973-01,8.058018,NA
AUT,CPI,TOT,AGRWTH,M,1973-02,8.019246,NA
AUT,CPI,TOT,AGRWTH,M,1973-03,7.655502,NA
AUT,CPI,TOT,AGRWTH,M,1973-04,7.968128,NA
AUT,CPI,TOT,AGRWTH,M,1973-05,8.108107,NA
AUT,CPI,TOT,AGRWTH,M,1973-06,7.198747,NA
AUT,CPI,TOT,AGRWTH,M,1973-07,7.092751,NA
AUT,CPI,TOT,AGRWTH,M,1973-08,6.960557,NA
AUT,CPI,TOT,AGRWTH,M,1973-09,6.543496,NA
AUT,CPI,TOT,AGRWTH,M,1973-10,7.012194,NA
AUT,CPI,TOT,AGRWTH,M,1973-11,7.966616,NA
AUT,CPI,TOT,AGRWTH,M,1973-12,7.849054,NA
AUT,CPI,TOT,AGRWTH,M,1974-01,8.128263,NA
AUT,CPI,TOT,AGRWTH,M,1974-02,8.389013,NA
AUT,CPI,TOT,AGRWTH,M,1974-03,8.962962,NA
AUT,CPI,TOT,AGRWTH,M,1974-04,9.741698,NA
AUT,CPI,TOT,AGRWTH,M,1974-05,9.632352,NA
AUT,CPI,TOT,AGRWTH,M,1974-06,10.21898,NA
AUT,CPI,TOT,AGRWTH,M,1974-07,10.04367,NA
AUT,CPI,TOT,AGRWTH,M,1974-08,9.905999,NA
AUT,CPI,TOT,AGRWTH,M,1974-09,10.11561,NA
AUT,CPI,TOT,AGRWTH,M,1974-10,9.971509,NA
AUT,CPI,TOT,AGRWTH,M,1974-11,9.416725,NA
AUT,CPI,TOT,AGRWTH,M,1974-12,9.657104,NA
AUT,CPI,TOT,AGRWTH,M,1975-01,9.241379,NA
AUT,CPI,TOT,AGRWTH,M,1975-02,9.58904,NA
AUT,CPI,TOT,AGRWTH,M,1975-03,9.245413,NA
AUT,CPI,TOT,AGRWTH,M,1975-04,8.607933,NA
AUT,CPI,TOT,AGRWTH,M,1975-05,8.584843,NA
AUT,CPI,TOT,AGRWTH,M,1975-06,8.344373,NA
AUT,CPI,TOT,AGRWTH,M,1975-07,8.928571,NA
AUT,CPI,TOT,AGRWTH,M,1975-08,8.815792,NA
AUT,CPI,TOT,AGRWTH,M,1975-09,8.727035,NA
AUT,CPI,TOT,AGRWTH,M,1975-10,7.707254,NA
AUT,CPI,TOT,AGRWTH,M,1975-11,7.000643,NA
AUT,CPI,TOT,AGRWTH,M,1975-12,6.76452,NA
AUT,CPI,TOT,AGRWTH,M,1976-01,7.260101,NA
AUT,CPI,TOT,AGRWTH,M,1976-02,7.312501,NA
AUT,CPI,TOT,AGRWTH,M,1976-03,7.778469,NA
AUT,CPI,TOT,AGRWTH,M,1976-04,7.73994,NA
AUT,CPI,TOT,AGRWTH,M,1976-05,7.473751,NA
AUT,CPI,TOT,AGRWTH,M,1976-06,7.457211,NA
AUT,CPI,TOT,AGRWTH,M,1976-07,6.618094,NA
AUT,CPI,TOT,AGRWTH,M,1976-08,7.436516,NA
AUT,CPI,TOT,AGRWTH,M,1976-09,7.181654,NA
AUT,CPI,TOT,AGRWTH,M,1976-10,7.215877,NA
AUT,CPI,TOT,AGRWTH,M,1976-11,7.142857,NA
AUT,CPI,TOT,AGRWTH,M,1976-12,7.232515,NA
AUT,CPI,TOT,AGRWTH,M,1977-01,6.886403,NA
AUT,CPI,TOT,AGRWTH,M,1977-02,6.406523,NA
AUT,CPI,TOT,AGRWTH,M,1977-03,5.773672,NA
AUT,CPI,TOT,AGRWTH,M,1977-04,5.517241,NA
AUT,CPI,TOT,AGRWTH,M,1977-05,5.804597,NA
AUT,CPI,TOT,AGRWTH,M,1977-06,5.745165,NA
AUT,CPI,TOT,AGRWTH,M,1977-07,6.264237,NA
AUT,CPI,TOT,AGRWTH,M,1977-08,5.064716,NA
AUT,CPI,TOT,AGRWTH,M,1977-09,4.954956,NA
AUT,CPI,TOT,AGRWTH,M,1977-10,5.047671,NA
AUT,CPI,TOT,AGRWTH,M,1977-11,4.425771,NA
AUT,CPI,TOT,AGRWTH,M,1977-12,4.180603,NA
AUT,CPI,TOT,AGRWTH,M,1978-01,3.96476,NA
AUT,CPI,TOT,AGRWTH,M,1978-02,3.831416,NA
AUT,CPI,TOT,AGRWTH,M,1978-03,3.820959,NA
AUT,CPI,TOT,AGRWTH,M,1978-04,3.921568,NA
AUT,CPI,TOT,AGRWTH,M,1978-05,3.80228,NA
AUT,CPI,TOT,AGRWTH,M,1978-06,3.173751,NA
AUT,CPI,TOT,AGRWTH,M,1978-07,3.001072,NA
AUT,CPI,TOT,AGRWTH,M,1978-08,3.588645,NA
AUT,CPI,TOT,AGRWTH,M,1978-09,3.379828,NA
AUT,CPI,TOT,AGRWTH,M,1978-10,3.096638,NA
AUT,CPI,TOT,AGRWTH,M,1978-11,3.648068,NA
AUT,CPI,TOT,AGRWTH,M,1978-12,3.691813,NA
AUT,CPI,TOT,AGRWTH,M,1979-01,3.548729,NA
AUT,CPI,TOT,AGRWTH,M,1979-02,3.637323,NA
AUT,CPI,TOT,AGRWTH,M,1979-03,3.52261,NA
AUT,CPI,TOT,AGRWTH,M,1979-04,3.301886,NA
AUT,CPI,TOT,AGRWTH,M,1979-05,3.139718,NA
AUT,CPI,TOT,AGRWTH,M,1979-06,3.232534,NA
AUT,CPI,TOT,AGRWTH,M,1979-07,3.902184,NA
AUT,CPI,TOT,AGRWTH,M,1979-08,3.257497,NA
AUT,CPI,TOT,AGRWTH,M,1979-09,3.736378,NA
AUT,CPI,TOT,AGRWTH,M,1979-10,4.039357,NA
AUT,CPI,TOT,AGRWTH,M,1979-11,4.451346,NA
AUT,CPI,TOT,AGRWTH,M,1979-12,4.695562,NA
AUT,CPI,TOT,AGRWTH,M,1980-01,5.012787,NA
AUT,CPI,TOT,AGRWTH,M,1980-02,5.340794,NA
AUT,CPI,TOT,AGRWTH,M,1980-03,5.535803,NA
AUT,CPI,TOT,AGRWTH,M,1980-04,5.885337,NA
AUT,CPI,TOT,AGRWTH,M,1980-05,6.392694,NA
AUT,CPI,TOT,AGRWTH,M,1980-06,7.070706,NA
AUT,CPI,TOT,AGRWTH,M,1980-07,6.609916,NA
AUT,CPI,TOT,AGRWTH,M,1980-08,7.310967,NA
AUT,CPI,TOT,AGRWTH,M,1980-09,6.953476,NA
AUT,CPI,TOT,AGRWTH,M,1980-10,6.769536,NA
AUT,CPI,TOT,AGRWTH,M,1980-11,6.342914,NA
AUT,CPI,TOT,AGRWTH,M,1980-12,6.653523,NA
AUT,CPI,TOT,AGRWTH,M,1981-01,7.014125,NA
AUT,CPI,TOT,AGRWTH,M,1981-02,6.711733,NA
AUT,CPI,TOT,AGRWTH,M,1981-03,7.170358,NA
AUT,CPI,TOT,AGRWTH,M,1981-04,7.379014,NA
AUT,CPI,TOT,AGRWTH,M,1981-05,6.771579,NA
AUT,CPI,TOT,AGRWTH,M,1981-06,6.273585,NA
AUT,CPI,TOT,AGRWTH,M,1981-07,6.481916,NA
AUT,CPI,TOT,AGRWTH,M,1981-08,6.392908,NA
AUT,CPI,TOT,AGRWTH,M,1981-09,6.875585,NA
AUT,CPI,TOT,AGRWTH,M,1981-10,7.179489,NA
AUT,CPI,TOT,AGRWTH,M,1981-11,6.989748,NA
AUT,CPI,TOT,AGRWTH,M,1981-12,6.423292,NA
AUT,CPI,TOT,AGRWTH,M,1982-01,6.144744,NA
AUT,CPI,TOT,AGRWTH,M,1982-02,5.927601,NA
AUT,CPI,TOT,AGRWTH,M,1982-03,5.972158,NA
AUT,CPI,TOT,AGRWTH,M,1982-04,5.800981,NA
AUT,CPI,TOT,AGRWTH,M,1982-05,6.074141,NA
AUT,CPI,TOT,AGRWTH,M,1982-06,5.947625,NA
AUT,CPI,TOT,AGRWTH,M,1982-07,5.513895,NA
AUT,CPI,TOT,AGRWTH,M,1982-08,5.087719,NA
AUT,CPI,TOT,AGRWTH,M,1982-09,4.901531,NA
AUT,CPI,TOT,AGRWTH,M,1982-10,4.567203,NA
AUT,CPI,TOT,AGRWTH,M,1982-11,4.703834,NA
AUT,CPI,TOT,AGRWTH,M,1982-12,4.689534,NA
AUT,CPI,TOT,AGRWTH,M,1983-01,4.073755,NA
AUT,CPI,TOT,AGRWTH,M,1983-02,4.143529,NA
AUT,CPI,TOT,AGRWTH,M,1983-03,3.51695,NA
AUT,CPI,TOT,AGRWTH,M,1983-04,2.95234,NA
AUT,CPI,TOT,AGRWTH,M,1983-05,2.48421,NA
AUT,CPI,TOT,AGRWTH,M,1983-06,2.471721,NA
AUT,CPI,TOT,AGRWTH,M,1983-07,2.801003,NA
AUT,CPI,TOT,AGRWTH,M,1983-08,3.213689,NA
AUT,CPI,TOT,AGRWTH,M,1983-09,3.295787,NA
AUT,CPI,TOT,AGRWTH,M,1983-10,3.577371,NA
AUT,CPI,TOT,AGRWTH,M,1983-11,3.743761,NA
AUT,CPI,TOT,AGRWTH,M,1983-12,3.815844,NA
AUT,CPI,TOT,AGRWTH,M,1984-01,5.644829,NA
AUT,CPI,TOT,AGRWTH,M,1984-02,5.660378,NA
AUT,CPI,TOT,AGRWTH,M,1984-03,5.812526,NA
AUT,CPI,TOT,AGRWTH,M,1984-04,5.899223,NA
AUT,CPI,TOT,AGRWTH,M,1984-05,5.916187,NA
AUT,CPI,TOT,AGRWTH,M,1984-06,6.336877,NA
AUT,CPI,TOT,AGRWTH,M,1984-07,5.571371,NA
AUT,CPI,TOT,AGRWTH,M,1984-08,5.944198,NA
AUT,CPI,TOT,AGRWTH,M,1984-09,5.613893,NA
AUT,CPI,TOT,AGRWTH,M,1984-10,5.220883,NA
AUT,CPI,TOT,AGRWTH,M,1984-11,5.332798,NA
AUT,CPI,TOT,AGRWTH,M,1984-12,5.03396,NA
AUT,CPI,TOT,AGRWTH,M,1985-01,3.354134,NA
AUT,CPI,TOT,AGRWTH,M,1985-02,3.416148,NA
AUT,CPI,TOT,AGRWTH,M,1985-03,3.597678,NA
AUT,CPI,TOT,AGRWTH,M,1985-04,3.791102,NA
AUT,CPI,TOT,AGRWTH,M,1985-05,3.801397,NA
AUT,CPI,TOT,AGRWTH,M,1985-06,3.229528,NA
AUT,CPI,TOT,AGRWTH,M,1985-07,3.505393,NA
AUT,CPI,TOT,AGRWTH,M,1985-08,2.633587,NA
AUT,CPI,TOT,AGRWTH,M,1985-09,2.868069,NA
AUT,CPI,TOT,AGRWTH,M,1985-10,2.671756,NA
AUT,CPI,TOT,AGRWTH,M,1985-11,2.626571,NA
AUT,CPI,TOT,AGRWTH,M,1985-12,2.814758,NA
AUT,CPI,TOT,AGRWTH,M,1986-01,2.90566,NA
AUT,CPI,TOT,AGRWTH,M,1986-02,2.515015,NA
AUT,CPI,TOT,AGRWTH,M,1986-03,1.792382,NA
AUT,CPI,TOT,AGRWTH,M,1986-04,1.379054,NA
AUT,CPI,TOT,AGRWTH,M,1986-05,1.532137,NA
AUT,CPI,TOT,AGRWTH,M,1986-06,1.527001,NA
AUT,CPI,TOT,AGRWTH,M,1986-07,1.488649,NA
AUT,CPI,TOT,AGRWTH,M,1986-08,1.673485,NA
AUT,CPI,TOT,AGRWTH,M,1986-09,1.710036,NA
AUT,CPI,TOT,AGRWTH,M,1986-10,1.635687,NA
AUT,CPI,TOT,AGRWTH,M,1986-11,1.224036,NA
AUT,CPI,TOT,AGRWTH,M,1986-12,1.109879,NA
AUT,CPI,TOT,AGRWTH,M,1987-01,0.3300332,NA
AUT,CPI,TOT,AGRWTH,M,1987-02,0.07323404,NA
AUT,CPI,TOT,AGRWTH,M,1987-03,0.4768896,NA
AUT,CPI,TOT,AGRWTH,M,1987-04,0.8823529,NA
AUT,CPI,TOT,AGRWTH,M,1987-05,1.324991,NA
AUT,CPI,TOT,AGRWTH,M,1987-06,1.870874,NA
AUT,CPI,TOT,AGRWTH,M,1987-07,2.346902,NA
AUT,CPI,TOT,AGRWTH,M,1987-08,2.56035,NA
AUT,CPI,TOT,AGRWTH,M,1987-09,1.900585,NA
AUT,CPI,TOT,AGRWTH,M,1987-10,1.792245,NA
AUT,CPI,TOT,AGRWTH,M,1987-11,1.648955,NA
AUT,CPI,TOT,AGRWTH,M,1987-12,1.609952,NA
AUT,CPI,TOT,AGRWTH,M,1988-01,1.900585,NA
AUT,CPI,TOT,AGRWTH,M,1988-02,2.195389,NA
AUT,CPI,TOT,AGRWTH,M,1988-03,2.300109,NA
